,best_fitness_19521288,num of evaluation calls
0,22.67,33
1,15.38,65
2,6.01,97
3,3.42,129
4,4.09,161
5,2.77,193
6,1.95,225
7,0.17,257
8,3.69,289
9,0.86,321
10,0.4,353
11,0.97,385
12,0.16,417
13,0.22,449
14,0.19,481
15,0.05,513
16,0.02,545
17,0.06,577
18,0.01,609
19,0.01,641
20,0.0,673
21,0.01,705
22,0.01,737
23,0.0,769
24,0.0,801
25,0.0,833
26,0.0,865
27,0.0,897
28,0.0,929
29,0.0,961
30,0.0,993
31,0.0,1025
32,0.0,1057
33,0.0,1089
34,0.0,1121
35,0.0,1153
36,0.0,1185
37,0.0,1217
38,0.0,1249
39,0.0,1281
40,0.0,1313
41,0.0,1345
42,0.0,1377
43,0.0,1409
44,0.0,1441
45,0.0,1473
46,0.0,1505
47,0.0,1537
48,0.0,1569
49,0.0,1601
50,0.0,1633
51,0.0,1665
