,best_fitness_19521283,num of evaluation calls
0,33.87,33
1,15.94,65
2,10.88,97
3,5.27,129
4,2.58,161
5,2.44,193
6,1.09,225
7,7.74,257
8,3.8,289
9,1.97,321
10,2.34,353
11,4.35,385
12,1.22,417
13,1.06,449
14,1.11,481
15,1.02,513
16,1.15,545
17,1.01,577
18,1.06,609
19,1.01,641
20,1.01,673
21,1.0,705
22,1.01,737
23,1.0,769
24,1.0,801
25,1.0,833
26,1.0,865
27,1.0,897
28,1.0,929
29,1.0,961
30,1.0,993
31,1.0,1025
32,0.99,1057
33,0.99,1089
34,0.99,1121
35,0.99,1153
36,0.99,1185
37,0.99,1217
38,0.99,1249
39,0.99,1281
40,0.99,1313
41,0.99,1345
42,0.99,1377
43,0.99,1409
44,0.99,1441
45,0.99,1473
46,0.99,1505
47,0.99,1537
48,0.99,1569
49,0.99,1601
50,0.99,1633
51,0.99,1665
52,0.99,1697
