,best_fitness_19521283,num of evaluation calls
0,118.05,1025
1,73.44,2049
2,61.62,3073
3,57.37,4097
4,48.56,5121
5,51.72,6145
6,39.03,7169
7,45.51,8193
8,57.31,9217
9,47.37,10241
10,31.15,11265
11,37.42,12289
12,22.45,13313
13,18.37,14337
14,22.39,15361
15,18.21,16385
16,16.7,17409
17,16.17,18433
18,18.1,19457
19,15.54,20481
20,15.91,21505
21,14.26,22529
22,14.65,23553
23,13.54,24577
24,13.38,25601
25,13.53,26625
26,13.24,27649
27,13.19,28673
28,13.47,29697
29,13.07,30721
30,13.05,31745
31,13.12,32769
32,13.0,33793
33,13.0,34817
34,13.05,35841
35,12.98,36865
36,12.98,37889
37,12.95,38913
38,12.95,39937
39,12.94,40961
40,12.94,41985
41,12.94,43009
42,12.94,44033
43,12.94,45057
44,12.94,46081
45,12.94,47105
46,12.94,48129
47,12.93,49153
48,12.93,50177
49,12.93,51201
50,12.93,52225
51,12.93,53249
52,12.93,54273
53,12.93,55297
54,12.93,56321
55,12.93,57345
56,12.93,58369
57,12.93,59393
58,12.93,60417
59,12.93,61441
60,12.93,62465
61,12.93,63489
62,12.93,64513
63,12.93,65537
64,12.93,66561
65,12.93,67585
66,12.93,68609
67,12.93,69633
68,12.93,70657
69,12.93,71681
70,12.93,72705
71,12.93,73729
72,12.93,74753
73,12.93,75777
74,12.93,76801
75,12.93,77825
76,12.93,78849
77,12.93,79873
78,12.93,80897
79,12.93,81921
80,12.93,82945
81,12.93,83969
82,12.93,84993
83,12.93,86017
84,12.93,87041
85,12.93,88065
86,12.93,89089
87,12.93,90113
88,12.93,91137
89,12.93,92161
90,12.93,93185
91,12.93,94209
92,12.93,95233
93,12.93,96257
94,12.93,97281
