,best_fitness_19521283,num of evaluation calls
0,141.29,257
1,139.34,513
2,139.2,769
3,137.33,1025
4,135.73,1281
5,133.44,1537
6,132.37,1793
7,131.44,2049
8,129.65,2305
9,127.9,2561
10,126.01,2817
11,124.1,3073
12,121.09,3329
13,118.62,3585
14,115.02,3841
15,111.76,4097
16,108.19,4353
17,104.65,4609
18,100.36,4865
19,95.21,5121
20,89.93,5377
21,82.72,5633
22,76.92,5889
23,69.97,6145
24,65.32,6401
25,57.92,6657
26,48.1,6913
27,40.72,7169
28,34.13,7425
29,27.83,7681
30,19.4,7937
31,11.42,8193
32,6.16,8449
33,1.98,8705
34,0.5,8961
35,0.16,9217
36,0.02,9473
37,0.12,9729
38,0.01,9985
39,0.09,10241
40,0.04,10497
41,0.03,10753
42,0.01,11009
43,0.02,11265
44,0.02,11521
45,0.01,11777
46,0.01,12033
47,0.01,12289
48,0.01,12545
49,0.01,12801
50,0.01,13057
51,0.01,13313
52,0.01,13569
53,0.01,13825
54,0.01,14081
55,0.01,14337
56,0.01,14593
57,0.01,14849
58,0.01,15105
59,0.01,15361
60,0.01,15617
61,0.01,15873
62,0.01,16129
63,0.01,16385
64,0.01,16641
65,0.01,16897
66,0.01,17153
67,0.01,17409
68,0.01,17665
69,0.01,17921
70,0.01,18177
71,0.01,18433
