,best_fitness_19521289,num of evaluation calls
0,31.03,129
1,30.97,257
2,30.97,385
3,30.97,513
4,30.97,641
5,30.97,769
6,30.97,897
7,30.97,1025
8,30.97,1153
9,30.97,1281
10,30.97,1409
11,30.97,1537
12,30.97,1665
13,30.97,1793
14,30.97,1921
15,30.97,2049
16,30.97,2177
17,30.97,2305
18,30.97,2433
19,30.97,2561
20,30.97,2689
21,30.97,2817
22,30.97,2945
23,30.97,3073
24,30.97,3201
25,30.97,3329
26,30.97,3457
27,30.97,3585
28,30.97,3713
29,30.97,3841
30,30.97,3969
31,30.97,4097
32,30.97,4225
33,30.97,4353
34,30.97,4481
