,best_fitness_19521281,num of evaluation calls
0,30.74,65
1,20.16,129
2,2.8,193
3,5.61,257
4,1.45,321
5,1.09,385
6,1.56,449
7,1.51,513
8,1.29,577
9,1.05,641
10,1.17,705
11,1.05,769
12,1.0,833
13,1.01,897
14,1.01,961
15,1.03,1025
16,1.0,1089
17,1.0,1153
18,1.0,1217
19,1.0,1281
20,1.0,1345
21,1.0,1409
22,0.99,1473
23,0.99,1537
24,0.99,1601
25,0.99,1665
26,0.99,1729
27,0.99,1793
28,0.99,1857
29,0.99,1921
30,0.99,1985
31,0.99,2049
32,0.99,2113
33,0.99,2177
34,0.99,2241
35,0.99,2305
36,0.99,2369
37,0.99,2433
38,0.99,2497
39,0.99,2561
40,0.99,2625
41,0.99,2689
42,0.99,2753
