,best_fitness_19521287,num of evaluation calls
0,20.49,1025
1,20.43,2049
2,20.51,3073
3,20.54,4097
4,20.48,5121
5,20.06,6145
6,20.15,7169
7,19.93,8193
8,19.96,9217
9,19.83,10241
10,19.81,11265
11,19.79,12289
12,19.8,13313
13,19.73,14337
14,19.71,15361
15,19.72,16385
16,19.68,17409
17,19.7,18433
18,19.67,19457
19,19.65,20481
20,19.66,21505
21,19.65,22529
22,19.65,23553
23,19.64,24577
24,19.64,25601
25,19.64,26625
26,19.64,27649
27,19.64,28673
28,19.64,29697
29,19.64,30721
30,19.64,31745
31,19.64,32769
32,19.64,33793
33,19.64,34817
34,19.64,35841
35,19.64,36865
36,19.64,37889
37,19.64,38913
38,19.64,39937
39,19.64,40961
40,19.64,41985
41,19.64,43009
42,19.64,44033
43,19.64,45057
44,19.64,46081
45,19.64,47105
46,19.64,48129
47,19.64,49153
48,19.64,50177
49,19.64,51201
50,19.64,52225
51,19.64,53249
52,19.64,54273
53,19.64,55297
54,19.64,56321
55,19.64,57345
56,19.64,58369
57,19.64,59393
58,19.64,60417
59,19.64,61441
60,19.64,62465
61,19.64,63489
62,19.64,64513
63,19.64,65537
64,19.64,66561
65,19.64,67585
66,19.64,68609
67,19.64,69633
68,19.64,70657
69,19.64,71681
70,19.64,72705
71,19.64,73729
