,best_fitness_19521281,num of evaluation calls
0,20.28,1025
1,20.21,2049
2,20.23,3073
3,20.33,4097
4,19.99,5121
5,20.35,6145
6,19.91,7169
7,20.15,8193
8,19.75,9217
9,19.81,10241
10,19.6,11265
11,19.61,12289
12,19.53,13313
13,19.51,14337
14,19.5,15361
15,19.51,16385
16,19.48,17409
17,19.49,18433
18,19.47,19457
19,19.47,20481
20,19.46,21505
21,19.46,22529
22,19.46,23553
23,19.45,24577
24,19.45,25601
25,19.45,26625
26,19.45,27649
27,19.45,28673
28,19.45,29697
29,19.45,30721
30,19.45,31745
31,19.45,32769
32,19.45,33793
33,19.45,34817
34,19.45,35841
35,19.45,36865
36,19.45,37889
37,19.45,38913
38,19.45,39937
39,19.45,40961
40,19.45,41985
41,19.45,43009
42,19.45,44033
43,19.45,45057
44,19.45,46081
45,19.45,47105
46,19.45,48129
47,19.45,49153
48,19.45,50177
49,19.45,51201
50,19.45,52225
51,19.45,53249
52,19.45,54273
53,19.45,55297
54,19.45,56321
55,19.45,57345
56,19.45,58369
57,19.45,59393
58,19.45,60417
59,19.45,61441
60,19.45,62465
61,19.45,63489
62,19.45,64513
63,19.45,65537
64,19.45,66561
65,19.45,67585
66,19.45,68609
67,19.45,69633
68,19.45,70657
69,19.45,71681
70,19.45,72705
71,19.45,73729
72,19.45,74753
73,19.45,75777
74,19.45,76801
75,19.45,77825
76,19.45,78849
77,19.45,79873
78,19.45,80897
79,19.45,81921
80,19.45,82945
