,best_fitness_19521285,num of evaluation calls
0,20.44,33
1,20.53,65
2,20.58,97
3,20.47,129
4,20.16,161
5,20.34,193
6,20.12,225
7,19.95,257
8,20.2,289
9,19.83,321
10,19.77,353
11,19.97,385
12,19.52,417
13,19.51,449
14,19.49,481
15,19.65,513
16,19.46,545
17,19.49,577
18,19.43,609
19,19.41,641
20,19.38,673
21,19.38,705
22,19.37,737
23,19.36,769
24,19.35,801
25,19.39,833
26,19.34,865
27,19.32,897
28,19.33,929
29,19.32,961
30,19.32,993
31,19.32,1025
32,19.32,1057
33,19.31,1089
34,19.31,1121
35,19.31,1153
36,19.31,1185
37,19.31,1217
38,19.31,1249
39,19.31,1281
40,19.31,1313
41,19.31,1345
42,19.31,1377
43,19.31,1409
44,19.31,1441
45,19.31,1473
46,19.31,1505
47,19.31,1537
48,19.31,1569
49,19.31,1601
50,19.31,1633
51,19.31,1665
52,19.31,1697
53,19.31,1729
54,19.31,1761
55,19.31,1793
56,19.31,1825
57,19.31,1857
58,19.31,1889
59,19.31,1921
60,19.31,1953
61,19.31,1985
62,19.31,2017
63,19.31,2049
64,19.31,2081
65,19.31,2113
66,19.31,2145
67,19.31,2177
68,19.31,2209
69,19.31,2241
70,19.31,2273
71,19.31,2305
72,19.31,2337
73,19.31,2369
74,19.31,2401
75,19.31,2433
76,19.31,2465
77,19.31,2497
78,19.31,2529
79,19.31,2561
80,19.31,2593
81,19.31,2625
82,19.31,2657
83,19.31,2689
84,19.31,2721
85,19.31,2753
86,19.31,2785
87,19.31,2817
88,19.31,2849
