,best_fitness_19521287,num of evaluation calls
0,27.86,65
1,16.3,129
2,14.51,193
3,16.01,257
4,13.07,321
5,13.54,385
6,12.8,449
7,12.03,513
8,11.83,577
9,11.71,641
10,11.97,705
11,11.56,769
12,10.98,833
13,10.35,897
14,9.49,961
15,9.39,1025
16,8.19,1089
17,6.33,1153
18,5.62,1217
19,4.18,1281
20,2.65,1345
21,1.69,1409
22,0.36,1473
23,0.54,1537
24,0.06,1601
25,0.0,1665
26,0.09,1729
27,0.0,1793
28,0.2,1857
29,0.12,1921
30,0.01,1985
31,0.0,2049
32,0.04,2113
33,0.0,2177
34,0.0,2241
35,0.0,2305
36,0.0,2369
37,0.0,2433
38,0.0,2497
39,0.0,2561
40,0.0,2625
41,0.0,2689
42,0.0,2753
43,0.0,2817
44,0.0,2881
45,0.0,2945
46,0.0,3009
47,0.0,3073
48,0.0,3137
49,0.0,3201
50,0.0,3265
51,0.0,3329
52,0.0,3393
53,0.0,3457
54,0.0,3521
55,0.0,3585
56,0.0,3649
57,0.0,3713
58,0.0,3777
59,0.0,3841
60,0.0,3905
61,0.0,3969
62,0.0,4033
63,0.0,4097
