,best_fitness_19521288,num of evaluation calls
0,13.54,65
1,14.82,129
2,13.39,193
3,16.66,257
4,12.97,321
5,13.07,385
6,12.72,449
7,12.28,513
8,12.03,577
9,12.93,641
10,11.68,705
11,11.78,769
12,11.68,833
13,11.92,897
14,11.38,961
15,11.23,1025
16,10.97,1089
17,10.4,1153
18,9.79,1217
19,9.38,1281
20,9.69,1345
21,9.19,1409
22,9.03,1473
23,8.63,1537
24,8.38,1601
25,7.81,1665
26,7.47,1729
27,7.07,1793
28,6.67,1857
29,6.47,1921
30,6.09,1985
31,5.67,2049
32,5.44,2113
33,4.93,2177
34,5.46,2241
35,4.9,2305
36,3.91,2369
37,3.82,2433
38,3.2,2497
39,1.71,2561
40,0.54,2625
41,0.18,2689
42,0.16,2753
43,0.14,2817
44,0.01,2881
45,0.05,2945
46,0.01,3009
47,0.0,3073
48,0.07,3137
49,0.03,3201
50,0.01,3265
51,0.0,3329
52,0.0,3393
53,0.0,3457
54,0.0,3521
55,0.0,3585
56,0.0,3649
57,0.0,3713
58,0.0,3777
59,0.0,3841
60,0.0,3905
61,0.0,3969
62,0.0,4033
63,0.0,4097
64,0.0,4161
65,0.0,4225
66,0.0,4289
67,0.0,4353
68,0.0,4417
69,0.0,4481
70,0.0,4545
71,0.0,4609
72,0.0,4673
73,0.0,4737
74,0.0,4801
75,0.0,4865
76,0.0,4929
